callid,agentid,customerid,pickedup,duration,productsold,transaction_date
8644,10,341,1,190,1,2024-04-06
8645,9,133,1,108,0,2024-05-15
8646,1,136,1,129,0,2024-09-26
8647,10,923,1,259,0,2024-03-10
8648,9,234,1,148,0,2024-07-03
8649,5,453,0,0,0,2024-05-12
8650,3,367,0,0,0,2024-04-26
8651,7,162,0,0,0,2024-01-22
8652,10,353,1,198,0,2024-07-01
8653,6,832,0,0,0,2024-06-28
8654,8,243,1,124,0,2024-12-10
8655,3,291,0,0,0,2024-10-09
8656,0,376,1,216,0,2024-06-19
8657,5,317,1,199,1,2024-10-02
8658,1,220,0,0,0,2024-08-11
8659,6,703,1,208,0,2024-09-26
8660,0,836,1,215,0,2024-10-20
8661,10,550,1,229,0,2024-10-27
8662,6,746,1,160,0,2024-08-05
8663,10,960,0,0,0,2024-05-22
8664,6,36,1,141,0,2024-02-15
8665,5,304,1,162,0,2024-10-05
8666,10,964,1,181,0,2024-01-03
8667,3,676,1,175,0,2024-04-16
8668,2,654,0,0,0,2024-01-24
8669,3,167,1,244,0,2024-02-23
8670,4,43,1,165,1,2024-06-30
8671,3,974,1,148,0,2024-05-26
8672,0,104,1,119,0,2024-10-17
8673,6,440,1,243,0,2024-02-06
8674,0,793,1,198,0,2024-05-18
8675,4,128,1,95,0,2024-07-09
8676,2,662,1,180,1,2024-02-23
8677,5,477,1,200,0,2024-08-06
8678,8,933,1,181,0,2024-06-15
8679,1,654,0,0,0,2024-11-09
8680,4,123,1,163,0,2024-03-27
8681,3,313,1,192,1,2024-05-29
8682,3,396,1,117,0,2024-11-09
8683,5,706,0,0,0,2024-04-12
8684,2,25,1,183,0,2024-09-20
8685,9,901,1,260,1,2024-04-23
8686,8,323,1,202,1,2024-04-02
8687,6,160,1,239,1,2024-07-16
8688,6,331,1,167,0,2024-07-04
8689,10,281,1,181,1,2024-01-16
8690,8,398,1,178,0,2024-02-06
8691,10,238,1,147,1,2024-05-12
8692,9,779,1,210,0,2024-06-27
8693,6,309,0,0,0,2024-04-05
8694,0,62,0,0,0,2024-05-29
8695,10,940,1,192,1,2024-05-23
8696,3,723,0,0,0,2024-05-11
8697,1,791,1,151,0,2024-08-20
8698,6,854,1,188,0,2024-05-30
8699,1,815,1,170,0,2024-06-22
8700,9,162,0,0,0,2024-10-26
8701,3,782,1,223,1,2024-12-05
8702,10,24,1,185,0,2024-04-14
8703,5,190,1,143,1,2024-05-03
8704,4,775,1,143,0,2024-11-04
8705,4,705,1,88,0,2024-10-06
8706,9,142,0,0,0,2024-02-26
8707,0,165,1,259,0,2024-03-17
8708,7,429,1,147,0,2024-05-13
8709,6,442,1,152,0,2024-01-29
8710,9,625,1,188,1,2024-03-10
8711,2,234,1,173,0,2024-04-20
8712,1,276,1,252,1,2024-10-05
8713,0,934,0,0,0,2024-05-24
8714,6,222,1,251,0,2024-11-11
8715,8,510,1,105,0,2024-07-12
8716,7,508,1,185,0,2024-03-12
8717,4,347,1,226,1,2024-04-10
8718,4,779,0,0,0,2024-04-30
8719,10,756,1,164,0,2024-01-17
8720,8,298,0,0,0,2024-06-13
8721,5,561,1,188,0,2024-02-25
8722,10,500,1,176,0,2024-03-26
8723,3,30,1,134,0,2024-07-21
8724,10,360,1,266,0,2024-10-03
8725,1,845,1,125,0,2024-11-18
8726,1,405,1,177,0,2024-01-12
8727,5,731,1,178,0,2024-12-31
8728,7,628,0,0,0,2024-09-17
8729,4,225,1,203,0,2024-01-22
8730,3,373,1,173,1,2024-05-14
8731,3,546,1,101,1,2024-03-03
8732,3,514,0,0,0,2024-05-18
8733,9,362,1,175,0,2024-01-25
8734,5,907,1,192,0,2024-04-03
8735,5,397,1,96,0,2024-04-01
8736,5,288,1,148,1,2024-11-17
8737,8,646,1,131,1,2024-03-20
8738,7,786,1,138,0,2024-12-16
8739,3,563,1,235,1,2024-10-29
8740,9,991,1,231,0,2024-06-03
8741,1,962,0,0,0,2024-07-05
8742,2,433,1,158,0,2024-01-26
8743,3,619,1,196,1,2024-09-03
8744,2,773,1,203,1,2024-08-21
8745,10,457,0,0,0,2024-03-10
8746,1,876,0,0,0,2024-09-25
8747,4,669,1,113,0,2024-01-19
8748,3,670,1,190,0,2024-05-20
8749,8,377,0,0,0,2024-04-05
8750,3,172,1,37,1,2024-04-05
8751,1,154,1,168,1,2024-07-09
8752,0,958,0,0,0,2024-05-17
8753,1,174,0,0,0,2024-09-08
8754,7,50,1,166,0,2024-06-03
8755,1,593,1,135,0,2024-08-07
8756,5,908,1,280,0,2024-09-02
8757,7,339,1,182,0,2024-01-21
8758,7,365,1,171,0,2024-02-22
8759,2,744,1,164,0,2024-04-28
8760,1,675,1,185,0,2024-08-10
8761,8,77,1,122,0,2024-08-20
8762,6,195,0,0,0,2024-04-21
8763,7,712,0,0,0,2024-03-16
8764,10,543,0,0,0,2024-05-23
8765,5,322,0,0,0,2024-09-13
8766,9,650,1,125,0,2024-01-22
8767,7,898,1,162,0,2024-02-25
8768,5,673,0,0,0,2024-08-06
8769,5,288,1,196,0,2024-07-07
8770,9,149,1,175,0,2024-10-06
8771,3,719,0,0,0,2024-08-29
8772,8,363,1,232,0,2024-01-07
8773,10,871,0,0,0,2024-10-03
8774,8,257,1,145,0,2024-11-12
8775,2,623,1,226,0,2024-01-25
8776,2,763,1,238,0,2024-08-29
8777,5,350,1,172,1,2024-02-26
8778,0,202,1,126,0,2024-11-28
8779,9,879,0,0,0,2024-03-28
8780,6,972,1,138,0,2024-09-01
8781,4,263,1,218,1,2024-10-11
8782,10,675,0,0,0,2024-01-04
8783,7,530,1,190,0,2024-01-17
8784,10,266,1,128,1,2024-11-27
8785,0,795,1,178,0,2024-01-14
8786,6,842,1,174,0,2024-10-11
8787,6,168,1,148,1,2024-01-12
8788,8,676,1,187,0,2024-02-18
8789,0,602,0,0,0,2024-07-23
8790,9,806,1,175,0,2024-11-21
8791,9,666,0,0,0,2024-06-03
8792,9,287,1,163,0,2024-08-07
8793,9,231,0,0,0,2024-12-13
8794,1,98,0,0,0,2024-06-07
8795,2,760,1,240,0,2024-09-14
8796,1,658,1,240,0,2024-02-28
8797,4,343,1,203,1,2024-09-03
8798,4,247,1,119,0,2024-03-02
8799,1,857,1,178,1,2024-01-01
8800,1,919,1,162,1,2024-02-26
8801,10,685,0,0,0,2024-05-23
8802,8,652,1,161,0,2024-06-02
8803,4,474,0,0,0,2024-03-01
8804,1,457,0,0,0,2024-11-08
8805,2,24,0,0,0,2024-09-07
8806,8,681,0,0,0,2024-06-18
8807,8,646,1,176,1,2024-04-13
8808,1,941,0,0,0,2024-05-10
8809,8,149,1,283,0,2024-07-17
8810,1,509,0,0,0,2024-06-19
8811,3,622,1,152,0,2024-10-25
8812,0,298,0,0,0,2024-02-17
8813,10,458,1,211,0,2024-10-16
8814,8,882,1,141,0,2024-09-13
8815,4,691,1,232,1,2024-09-25
8816,8,624,1,60,0,2024-11-16
8817,6,244,1,231,1,2024-03-29
8818,5,151,1,234,1,2024-11-23
8819,10,950,1,139,1,2024-08-17
8820,9,638,1,129,0,2024-05-20
8821,6,547,1,113,0,2024-05-31
8822,3,130,1,240,0,2024-11-10
8823,2,181,0,0,0,2024-12-04
8824,4,748,0,0,0,2024-01-05
8825,10,533,1,182,0,2024-01-08
8826,2,586,0,0,0,2024-07-24
8827,10,13,1,151,1,2024-05-13
8828,6,503,0,0,0,2024-01-15
8829,4,450,1,112,1,2024-07-05
8830,7,188,1,148,0,2024-11-15
8831,10,965,1,331,1,2024-11-25
8832,10,434,0,0,0,2024-08-27
8833,8,539,1,206,0,2024-08-11
8834,2,508,1,140,0,2024-03-17
8835,6,938,0,0,0,2024-09-28
8836,9,504,0,0,0,2024-06-06
8837,5,620,1,252,0,2024-10-17
8838,3,726,1,191,0,2024-06-15
8839,2,760,1,130,0,2024-01-26
8840,8,585,0,0,0,2024-03-09
8841,9,149,1,148,0,2024-11-22
8842,1,984,1,100,0,2024-04-23
8843,4,996,0,0,0,2024-01-11
8844,9,157,1,223,0,2024-04-29
8845,5,588,0,0,0,2024-04-06
8846,0,1000,1,160,1,2024-08-02
8847,6,731,1,161,0,2024-07-31
8848,10,522,1,223,1,2024-08-16
8849,7,815,0,0,0,2024-03-04
8850,8,889,1,138,0,2024-10-08
8851,6,759,1,314,0,2024-01-11
8852,4,896,1,128,0,2024-10-01
8853,7,733,1,247,0,2024-03-03
8854,6,530,1,182,1,2024-03-21
8855,8,503,1,141,1,2024-12-13
8856,5,257,1,149,1,2024-10-29
8857,9,167,1,163,0,2024-10-15
8858,4,993,0,0,0,2024-10-18
8859,2,774,1,188,0,2024-02-16
8860,2,381,0,0,0,2024-06-30
8861,2,637,1,104,0,2024-10-26
8862,8,814,0,0,0,2024-06-10
8863,1,389,1,185,1,2024-07-16
8864,9,524,1,175,1,2024-05-05
8865,9,643,0,0,0,2024-08-16
8866,3,512,1,96,0,2024-07-25
8867,3,840,0,0,0,2024-03-14
8868,2,932,1,108,0,2024-07-21
8869,4,801,0,0,0,2024-10-04
8870,3,434,1,207,1,2024-01-24
8871,3,210,1,133,0,2024-11-08
8872,6,321,0,0,0,2024-06-28
8873,4,249,0,0,0,2024-11-25
8874,2,277,1,200,0,2024-03-03
8875,0,187,1,174,0,2024-12-02
8876,10,317,0,0,0,2024-10-14
8877,0,435,1,147,0,2024-05-25
8878,8,918,1,281,0,2024-10-19
8879,2,538,0,0,0,2024-10-20
8880,8,62,0,0,0,2024-10-04
8881,6,356,0,0,0,2024-03-18
8882,3,528,1,182,1,2024-07-27
8883,9,180,0,0,0,2024-07-13
8884,8,415,1,174,0,2024-03-16
8885,8,882,1,186,1,2024-06-23
8886,10,891,0,0,0,2024-06-12
8887,10,986,1,210,0,2024-02-14
8888,10,971,1,220,0,2024-11-07
8889,10,112,1,197,0,2024-10-24
8890,6,297,1,163,0,2024-07-26
8891,4,387,1,230,0,2024-06-25
8892,0,425,1,91,1,2024-05-08
8893,9,700,1,252,1,2024-03-13
8894,1,95,1,190,1,2024-07-04
8895,3,448,1,249,1,2024-09-21
8896,5,990,1,152,0,2024-11-11
8897,3,281,1,190,0,2024-03-15
8898,2,404,0,0,0,2024-11-12
8899,4,592,1,191,1,2024-07-01
8900,5,730,0,0,0,2024-03-22
8901,8,922,1,114,0,2024-11-10
8902,1,827,0,0,0,2024-03-14
8903,4,538,0,0,0,2024-10-03
8904,3,468,1,167,0,2024-07-14
8905,2,293,1,234,0,2024-08-03
8906,7,620,1,207,1,2024-01-31
8907,6,302,1,226,0,2024-06-07
8908,7,907,0,0,0,2024-01-08
8909,0,149,1,198,1,2024-07-08
8910,9,161,0,0,0,2024-05-03
8911,10,252,1,276,1,2024-01-05
8912,4,512,0,0,0,2024-08-22
8913,2,100,1,171,0,2024-10-05
8914,3,769,1,202,1,2024-10-09
8915,2,934,1,239,0,2024-01-02
8916,0,207,1,140,0,2024-09-29
8917,10,196,0,0,0,2024-06-29
8918,3,684,1,241,0,2024-04-23
8919,10,455,0,0,0,2024-06-01
8920,6,925,1,171,0,2024-05-14
8921,9,277,0,0,0,2024-03-10
8922,9,663,0,0,0,2024-11-07
8923,3,442,1,154,0,2024-08-01
8924,6,127,1,152,1,2024-12-20
8925,2,403,0,0,0,2024-08-31
8926,7,124,1,174,1,2024-04-11
8927,3,603,1,226,0,2024-09-21
8928,5,839,1,198,0,2024-07-10
8929,1,851,1,179,0,2024-04-19
8930,4,339,1,127,1,2024-07-18
8931,3,626,1,193,1,2024-08-15
8932,5,766,1,220,0,2024-03-12
8933,1,671,1,159,0,2024-06-26
8934,8,119,1,159,0,2024-09-06
8935,5,363,1,178,1,2024-04-03
8936,6,98,0,0,0,2024-08-06
8937,9,184,1,231,0,2024-09-13
8938,3,536,1,202,0,2024-01-22
8939,6,36,0,0,0,2024-05-06
8940,4,973,1,181,0,2024-02-20
8941,3,170,1,119,0,2024-12-25
8942,3,569,1,190,0,2024-05-17
8943,0,680,1,141,1,2024-01-02
8944,0,80,0,0,0,2024-11-17
8945,10,722,1,259,0,2024-05-18
8946,5,983,1,197,1,2024-02-05
8947,3,64,0,0,0,2024-03-27
8948,8,308,1,196,0,2024-08-04
8949,9,71,1,173,0,2024-05-18
8950,3,698,1,169,1,2024-06-12
8951,1,298,1,260,1,2024-09-16
8952,2,794,1,207,1,2024-08-13
8953,0,577,1,184,0,2024-07-16
8954,7,743,0,0,0,2024-06-20
8955,0,16,0,0,0,2024-06-18
8956,2,452,0,0,0,2024-11-13
8957,0,465,1,220,0,2024-07-01
8958,1,791,0,0,0,2024-07-26
8959,9,903,1,174,1,2024-12-03
8960,5,942,1,240,0,2024-03-16
8961,5,896,1,262,0,2024-08-27
8962,9,827,0,0,0,2024-04-10
8963,1,221,1,219,0,2024-07-28
8964,5,419,1,216,1,2024-11-01
8965,6,328,1,214,1,2024-10-01
8966,9,655,0,0,0,2024-10-24
8967,6,556,1,119,0,2024-11-02
8968,9,265,1,123,0,2024-08-13
8969,9,432,1,207,1,2024-06-23
8970,0,578,1,221,0,2024-03-26
8971,2,1000,1,187,0,2024-06-22
8972,6,842,1,166,0,2024-09-15
8973,1,288,1,118,0,2024-03-15
8974,7,13,1,165,0,2024-02-04
8975,1,91,1,206,0,2024-01-28
8976,8,519,0,0,0,2024-12-31
8977,5,971,0,0,0,2024-02-22
8978,0,34,1,112,1,2024-10-25
8979,2,405,0,0,0,2024-02-18
8980,1,705,0,0,0,2024-05-29
8981,0,164,1,233,0,2024-09-17
8982,0,98,1,195,0,2024-01-11
8983,8,105,0,0,0,2024-06-17
8984,9,681,1,233,0,2024-01-24
8985,8,868,1,211,0,2024-07-24
8986,5,64,0,0,0,2024-02-23
8987,1,948,1,151,0,2024-04-16
8988,7,604,1,204,1,2024-11-15
8989,0,746,1,197,0,2024-08-03
8990,3,494,1,169,0,2024-05-15
8991,7,443,0,0,0,2024-05-16
8992,5,518,1,44,1,2024-01-09
8993,4,53,1,233,0,2024-06-11
8994,7,225,1,171,0,2024-05-29
8995,3,968,1,234,0,2024-12-15
8996,6,242,1,189,1,2024-12-10
8997,6,480,1,167,0,2024-09-17
8998,3,536,1,217,1,2024-11-07
8999,0,621,1,187,1,2024-01-09
9000,7,86,1,222,0,2024-11-23
9001,0,54,1,206,0,2024-07-10
9002,3,439,0,0,0,2024-06-24
9003,0,918,0,0,0,2024-09-25
9004,3,349,1,163,0,2024-12-09
9005,0,781,1,292,0,2024-11-07
9006,10,674,1,140,0,2024-04-15
9007,4,576,1,106,0,2024-12-28
9008,2,70,1,167,1,2024-11-22
9009,9,44,0,0,0,2024-11-14
9010,10,930,1,101,0,2024-12-16
9011,4,354,0,0,0,2024-11-23
9012,7,845,1,197,1,2024-02-12
9013,10,506,1,196,0,2024-04-10
9014,4,654,1,180,0,2024-03-16
9015,1,406,1,207,0,2024-09-25
9016,6,205,1,203,0,2024-09-18
9017,2,16,1,230,1,2024-09-17
9018,7,411,1,196,0,2024-05-08
9019,6,937,1,117,1,2024-02-12
9020,8,532,1,255,1,2024-05-07
9021,1,746,0,0,0,2024-10-22
9022,4,692,1,140,0,2024-03-02
9023,0,480,1,189,1,2024-11-12
9024,0,23,1,190,0,2024-08-22
9025,3,32,1,129,1,2024-10-29
9026,0,721,1,95,0,2024-06-03
9027,0,302,1,102,1,2024-04-27
9028,5,76,1,207,0,2024-08-02
9029,6,141,1,209,1,2024-08-11
9030,9,883,1,255,1,2024-08-28
9031,4,654,1,265,0,2024-10-17
9032,6,459,1,106,0,2024-12-27
9033,9,721,1,261,0,2024-02-27
9034,7,217,1,131,1,2024-12-28
9035,2,330,1,201,0,2024-03-12
9036,7,306,1,251,0,2024-10-13
9037,3,803,1,198,0,2024-06-20
9038,8,144,1,214,0,2024-02-22
9039,3,208,1,253,1,2024-04-02
9040,10,387,1,144,1,2024-07-26
9041,1,1,0,0,0,2024-10-07
9042,3,193,1,121,0,2024-02-21
9043,1,808,1,206,0,2024-09-21
9044,9,265,1,155,0,2024-09-29
9045,7,514,0,0,0,2024-07-11
9046,8,880,1,150,1,2024-02-18
9047,3,437,0,0,0,2024-09-03
9048,2,504,1,176,0,2024-02-14
9049,1,528,0,0,0,2024-05-18
9050,5,284,1,233,0,2024-06-29
9051,7,740,1,203,0,2024-08-04
9052,7,501,1,213,0,2024-12-10
9053,5,28,1,213,0,2024-01-25
9054,3,290,1,200,1,2024-03-01
9055,3,896,1,104,0,2024-10-21
9056,5,263,1,141,1,2024-08-29
9057,10,304,0,0,0,2024-10-02
9058,3,917,1,174,0,2024-08-15
9059,5,955,1,252,1,2024-10-17
9060,0,162,1,145,1,2024-07-25
9061,7,475,1,188,0,2024-01-28
9062,9,690,0,0,0,2024-12-18
9063,1,521,0,0,0,2024-07-24
9064,1,189,1,174,0,2024-10-08
9065,10,815,1,224,0,2024-01-11
9066,9,265,0,0,0,2024-05-23
9067,3,502,1,205,1,2024-04-09
9068,10,822,0,0,0,2024-02-23
9069,2,273,1,214,1,2024-09-13
9070,2,960,1,150,1,2024-04-22
9071,1,890,1,175,1,2024-04-15
9072,6,512,0,0,0,2024-05-08
9073,8,588,1,160,0,2024-07-29
9074,7,71,1,190,1,2024-04-01
9075,1,766,1,168,0,2024-06-05
9076,6,173,1,178,0,2024-10-12
9077,0,617,1,152,0,2024-05-22
9078,1,416,1,239,1,2024-06-17
9079,3,868,1,129,1,2024-01-01
9080,10,120,1,132,0,2024-03-06
9081,7,833,1,207,1,2024-10-18
9082,3,739,1,216,0,2024-12-28
9083,6,484,0,0,0,2024-09-03
9084,6,108,0,0,0,2024-08-17
9085,7,619,0,0,0,2024-04-25
9086,7,681,0,0,0,2024-03-07
9087,3,387,1,296,1,2024-06-18
9088,5,584,1,162,0,2024-12-24
9089,1,357,1,302,0,2024-04-14
9090,10,86,1,234,0,2024-12-08
9091,9,714,0,0,0,2024-06-11
9092,8,839,0,0,0,2024-09-04
9093,3,599,1,245,0,2024-11-25
9094,2,609,1,165,0,2024-02-07
9095,9,102,1,121,1,2024-04-22
9096,5,577,1,302,0,2024-01-31
9097,10,747,0,0,0,2024-11-24
9098,4,428,0,0,0,2024-05-20
9099,7,427,1,201,0,2024-12-15
9100,4,328,1,227,0,2024-06-22
9101,2,213,1,256,0,2024-06-16
9102,2,87,1,177,0,2024-11-22
9103,1,385,0,0,0,2024-02-19
9104,0,872,1,136,0,2024-06-23
9105,1,239,1,183,0,2024-02-06
9106,8,6,1,146,0,2024-03-20
9107,7,360,1,238,0,2024-11-16
9108,8,614,1,94,0,2024-12-11
9109,9,302,1,209,0,2024-10-20
9110,4,760,1,218,1,2024-06-20
9111,6,48,1,126,0,2024-01-25
9112,3,617,1,174,1,2024-10-31
9113,4,749,0,0,0,2024-05-06
9114,7,689,1,275,0,2024-01-08
9115,0,740,1,115,0,2024-06-03
9116,0,967,1,215,0,2024-01-24
9117,8,226,1,176,1,2024-01-19
9118,0,114,0,0,0,2024-04-04
9119,4,387,1,243,0,2024-05-11
9120,8,684,1,235,1,2024-11-05
9121,0,388,1,135,0,2024-05-22
9122,10,985,0,0,0,2024-03-15
9123,5,70,1,178,0,2024-07-27
9124,8,53,1,179,0,2024-07-30
9125,0,770,1,133,0,2024-07-14
9126,8,733,0,0,0,2024-03-06
9127,7,983,0,0,0,2024-03-22
9128,1,20,0,0,0,2024-09-01
9129,2,109,0,0,0,2024-09-14
9130,5,54,0,0,0,2024-11-15
9131,0,779,0,0,0,2024-04-07
9132,9,840,1,232,1,2024-04-01
9133,1,778,0,0,0,2024-11-29
9134,8,578,0,0,0,2024-06-05
9135,6,357,1,255,0,2024-05-19
9136,5,952,1,191,1,2024-01-18
9137,0,817,1,231,0,2024-03-01
9138,7,369,0,0,0,2024-04-29
9139,7,67,0,0,0,2024-06-23
9140,10,972,1,169,0,2024-10-01
9141,0,954,1,241,1,2024-07-21
9142,1,325,0,0,0,2024-01-16
9143,1,895,1,212,0,2024-04-29
9144,9,477,1,109,1,2024-10-08
9145,5,632,0,0,0,2024-06-24
9146,4,872,1,194,0,2024-07-05
9147,9,706,0,0,0,2024-09-14
9148,5,76,1,167,0,2024-02-09
9149,2,386,0,0,0,2024-09-12
9150,2,184,0,0,0,2024-05-29
9151,8,756,1,171,0,2024-08-03
9152,10,945,1,173,0,2024-09-23
9153,7,604,0,0,0,2024-08-07
9154,1,578,0,0,0,2024-09-27
9155,9,414,0,0,0,2024-07-14
9156,9,444,1,155,0,2024-09-30
9157,9,330,1,236,0,2024-06-15
9158,6,792,0,0,0,2024-04-03
9159,6,164,1,239,0,2024-08-24
9160,0,426,0,0,0,2024-11-25
9161,3,561,1,184,0,2024-05-02
9162,3,408,0,0,0,2024-01-01
9163,3,238,1,163,1,2024-07-01
9164,9,950,1,152,0,2024-07-07
9165,0,760,1,146,0,2024-05-22
9166,9,371,0,0,0,2024-12-02
9167,9,205,0,0,0,2024-07-15
9168,0,79,0,0,0,2024-03-08
9169,1,237,1,178,0,2024-01-01
9170,0,575,1,157,0,2024-12-19
9171,9,823,1,215,1,2024-06-26
9172,10,810,1,133,1,2024-11-06
9173,3,153,1,259,0,2024-09-27
9174,10,669,0,0,0,2024-09-23
9175,5,587,0,0,0,2024-10-23
9176,0,277,1,226,0,2024-04-09
9177,6,3,0,0,0,2024-02-19
9178,9,481,1,195,0,2024-02-08
9179,5,902,0,0,0,2024-01-06
9180,8,710,1,161,0,2024-11-25
9181,7,156,0,0,0,2024-12-30
9182,9,65,1,224,1,2024-03-29
9183,9,210,1,124,0,2024-10-21
9184,10,121,1,214,0,2024-07-11
9185,8,161,1,141,0,2024-11-07
9186,3,406,0,0,0,2024-07-17
9187,10,518,1,121,1,2024-02-17
9188,2,919,1,116,0,2024-02-11
9189,10,187,1,195,0,2024-04-24
9190,0,763,1,188,0,2024-05-23
9191,9,419,1,214,0,2024-05-14
9192,7,599,1,188,1,2024-07-03
9193,1,396,1,299,1,2024-06-04
9194,8,503,0,0,0,2024-05-05
9195,9,785,1,191,0,2024-07-09
9196,4,407,1,191,0,2024-01-25
9197,2,98,0,0,0,2024-01-29
9198,1,344,1,124,1,2024-03-19
9199,9,867,0,0,0,2024-08-12
9200,1,162,0,0,0,2024-10-25
9201,1,264,1,210,0,2024-02-27
9202,3,303,1,201,1,2024-07-10
9203,7,687,1,131,1,2024-12-22
9204,0,743,1,247,0,2024-01-06
9205,7,456,1,255,1,2024-09-20
9206,2,419,1,181,0,2024-05-02
9207,6,347,1,175,1,2024-08-16
9208,6,733,1,231,0,2024-03-16
9209,1,827,1,175,0,2024-04-08
9210,3,621,1,103,0,2024-10-01
9211,6,391,1,190,0,2024-12-11
9212,2,55,0,0,0,2024-09-23
9213,1,377,1,252,0,2024-05-04
9214,4,431,1,102,0,2024-01-31
9215,10,296,0,0,0,2024-05-21
9216,6,903,1,242,0,2024-08-02
9217,10,134,0,0,0,2024-07-20
9218,5,17,1,191,0,2024-12-17
9219,8,556,1,223,0,2024-05-05
9220,7,620,1,157,0,2024-04-26
9221,2,655,1,212,0,2024-03-02
9222,8,730,1,93,0,2024-09-11
9223,2,996,0,0,0,2024-08-18
9224,3,201,0,0,0,2024-05-31
9225,1,976,0,0,0,2024-10-13
9226,4,454,1,98,0,2024-08-05
9227,6,861,0,0,0,2024-04-13
9228,8,755,1,198,1,2024-06-05
9229,10,361,1,116,0,2024-07-26
9230,0,779,1,276,0,2024-10-07
9231,0,578,1,165,0,2024-05-26
9232,2,371,1,220,1,2024-12-20
9233,5,735,1,178,0,2024-04-04
9234,4,162,0,0,0,2024-01-03
9235,8,483,1,256,0,2024-12-28
9236,0,196,1,227,1,2024-11-17
9237,3,608,1,215,0,2024-12-15
9238,7,57,1,206,0,2024-12-01
9239,10,904,1,184,0,2024-10-06
9240,10,985,1,156,0,2024-09-13
9241,4,562,1,110,0,2024-04-15
9242,1,867,1,200,0,2024-04-10
9243,2,376,1,221,0,2024-06-22
9244,3,939,1,181,1,2024-12-25
9245,4,797,1,178,1,2024-09-29
9246,6,926,0,0,0,2024-07-21
9247,5,846,0,0,0,2024-12-15
9248,9,485,1,225,0,2024-03-20
9249,9,553,0,0,0,2024-11-03
9250,1,906,0,0,0,2024-05-04
9251,0,648,1,135,0,2024-01-29
9252,6,69,1,219,1,2024-05-27
9253,8,99,1,125,0,2024-03-01
9254,6,378,1,134,0,2024-06-27
9255,7,462,1,244,1,2024-09-21
9256,8,787,1,167,1,2024-05-06
9257,8,755,1,201,0,2024-06-15
9258,1,976,0,0,0,2024-12-09
9259,3,40,0,0,0,2024-06-28
9260,0,903,1,222,0,2024-05-10
9261,8,179,1,241,1,2024-03-13
9262,2,807,1,205,1,2024-12-09
9263,5,192,1,141,1,2024-02-06
9264,8,79,1,165,0,2024-11-04
9265,5,710,0,0,0,2024-09-30
9266,10,109,0,0,0,2024-11-08
9267,3,612,1,171,1,2024-06-26
9268,0,608,1,249,0,2024-07-13
9269,2,400,0,0,0,2024-01-30
9270,3,462,1,175,0,2024-08-06
9271,9,944,1,124,0,2024-10-04
9272,7,441,1,145,0,2024-10-16
9273,7,936,0,0,0,2024-07-14
9274,1,521,1,281,1,2024-08-03
9275,10,215,1,175,0,2024-06-08
9276,9,864,1,233,0,2024-06-23
9277,10,44,1,94,0,2024-03-28
9278,6,72,1,197,1,2024-03-05
9279,3,401,0,0,0,2024-04-26
9280,10,107,0,0,0,2024-01-17
9281,8,67,1,275,1,2024-12-25
9282,10,703,1,233,0,2024-10-19
9283,4,975,0,0,0,2024-04-09
9284,8,97,1,184,0,2024-07-08
9285,3,33,1,146,1,2024-11-19
9286,0,855,1,214,0,2024-06-09
9287,7,178,0,0,0,2024-02-03
9288,1,988,1,208,0,2024-09-23
9289,10,584,1,103,1,2024-09-10
9290,0,810,0,0,0,2024-04-04
9291,0,49,0,0,0,2024-04-27
9292,1,28,0,0,0,2024-08-22
9293,0,901,0,0,0,2024-02-08
9294,0,736,0,0,0,2024-12-27
9295,4,577,0,0,0,2024-06-18
9296,0,991,1,140,0,2024-07-15
9297,0,606,1,216,0,2024-08-05
9298,5,920,1,171,1,2024-09-15
9299,2,736,1,303,1,2024-05-19
9300,0,976,0,0,0,2024-07-20
9302,4,861,1,242,1,2024-04-04
9303,8,403,0,0,0,2024-06-14
9304,9,556,0,0,0,2024-09-15
9305,6,591,1,119,0,2024-05-16
9306,7,923,0,0,0,2024-02-29
9307,3,6,1,209,1,2024-07-08
9309,10,278,1,175,0,2024-02-21
9310,7,218,1,234,1,2024-07-23
9311,6,768,0,0,0,2024-09-12
9312,5,726,0,0,0,2024-03-16
9313,5,710,1,192,0,2024-09-05
9314,1,265,1,192,0,2024-05-15
9315,9,512,0,0,0,2024-01-29
9316,1,539,1,181,0,2024-05-29
9317,9,457,1,244,1,2024-12-07
9320,5,256,0,0,0,2024-09-14
9321,5,500,1,203,1,2024-11-12
9322,0,374,0,0,0,2024-08-03
9323,4,98,0,0,0,2024-07-03
9324,4,169,1,139,0,2024-04-06
9325,0,929,1,237,0,2024-06-08
9326,7,111,1,185,1,2024-05-05
9327,2,367,1,222,0,2024-06-27
9328,4,972,0,0,0,2024-05-03
9329,6,803,1,124,1,2024-05-24
9330,0,391,0,0,0,2024-02-28
9331,6,380,1,217,0,2024-07-23
9332,5,32,0,0,0,2024-08-08
9333,1,686,1,107,0,2024-12-13
9334,3,791,1,263,0,2024-10-25
9335,0,420,1,185,0,2024-02-13
9336,2,314,0,0,0,2024-08-31
9337,3,526,0,0,0,2024-01-15
9338,8,300,1,162,0,2024-03-20
9339,2,734,1,257,1,2024-10-02
9340,0,147,1,204,0,2024-04-28
9341,10,865,0,0,0,2024-02-15
9342,8,383,1,225,0,2024-04-01
9343,3,320,0,0,0,2024-02-06
9344,3,886,0,0,0,2024-11-29
9345,6,847,1,323,0,2024-03-09
